frame_no,translation,net_relative_translation
17060,8.804858651310042e-13,-3.038423052259285e-10
17070,-3.025490604503664e-13,-3.041448542863789e-10
17080,-3.864890980651167e-13,-3.04531343384444e-10
17090,-5.693988269327663e-13,-3.051007422113768e-10
17100,5.230823595996331e-13,-3.0457765985177716e-10
17110,8.212139269991145e-13,-3.0375644592477803e-10
17120,1.541080908589296e-12,-3.0221536501618875e-10
17130,1.4833838187101779e-12,-3.007319811974786e-10
17140,9.109591604141665e-13,-2.9982102203706445e-10
17150,2.137707684394695e-12,-2.9768331435266973e-10
17160,1.934470440837161e-12,-2.957488439118326e-10
17170,2.1234949824876348e-12,-2.9362534892934494e-10
17180,2.7815119386743967e-13,-2.933471977354775e-10
17190,2.0763440599455293e-12,-2.9127085367553195e-10
17200,2.2064821574737797e-12,-2.8906437151805816e-10
17210,2.2772486126477667e-12,-2.8678712290541037e-10
17220,1.7186397518772116e-13,-2.8661525893022263e-10
17230,5.554501678754736e-13,-2.8605980876234716e-10
17240,1.1931895126330424e-12,-2.848666192497141e-10
17250,1.859964704158736e-12,-2.8300665454555537e-10
17260,1.6126754756965654e-12,-2.813939790698588e-10
17270,1.001428385938082e-12,-2.803925506839207e-10
17280,1.522823374671787e-12,-2.7886972730924896e-10
17290,1.8940813721457244e-12,-2.7697564593710324e-10
17300,1.4294670021386111e-12,-2.755461789349646e-10
17310,1.2426578502070971e-12,-2.743035210847575e-10
17320,-5.846995619322622e-13,-2.7488822064668975e-10
17330,1.5623522461728506e-12,-2.733258684005169e-10
17340,1.0733138177705808e-12,-2.7225255458274634e-10
17350,-4.184598065003116e-13,-2.7267101438924667e-10
17360,9.444693217864862e-13,-2.7172654506746016e-10
17370,-2.5744632987940957e-12,-2.7430100836625426e-10
17380,-1.4127504788699929e-12,-2.7571375884512426e-10
17390,-2.023261857539949e-12,-2.777370207026642e-10
17400,-5.240863344926835e-13,-2.782611070371569e-10
17410,-2.2458488853261644e-12,-2.8050695592248307e-10
17420,-8.987445894589358e-13,-2.81405700511942e-10
17430,-1.7645995437767746e-12,-2.831703000557188e-10
17440,7.554361647964397e-13,-2.8241486389092236e-10
17450,-1.8449083704688847e-12,-2.8425977226139125e-10
17460,1.0708535567006208e-12,-2.831889187046906e-10
17470,-7.613398572670394e-13,-2.8395025856195763e-10
17480,9.519923180670164e-14,-2.838550593301509e-10
17490,-1.7554250915856829e-12,-2.856104844217366e-10
17500,-8.107103435262044e-13,-2.864211947652628e-10
17510,-1.8505506009642207e-12,-2.8827174536622703e-10
17520,-8.173875234371104e-13,-2.8908913288966415e-10
17530,-1.1928843259353827e-12,-2.9028201721559953e-10
17540,-9.325433621980172e-13,-2.9121456057779757e-10
17550,-9.047323023971913e-13,-2.9211929288019477e-10
17560,-1.0388130252217775e-12,-2.9315810590541653e-10
17570,-7.169886809443173e-13,-2.9387509458636083e-10
17580,-1.3867879494026013e-12,-2.9526188253576345e-10
17590,-5.188938612528971e-13,-2.9578077639701637e-10
17600,1.3659707350342593e-12,-2.944148056619821e-10
17610,1.2224086094953048e-12,-2.9319239705248684e-10
17620,1.4033261455206211e-12,-2.9178907090696624e-10
17630,1.300139948297609e-12,-2.904889309586686e-10
17640,1.3530252103369286e-12,-2.891359057483317e-10
17650,-9.86208477610874e-13,-2.9012211422594257e-10
17660,-1.1455706928289598e-12,-2.9126768491877153e-10
17670,-1.029041424445372e-12,-2.922967263432169e-10
17680,-9.610881641113055e-13,-2.932578145073282e-10
17690,-1.632382399645984e-12,-2.9489019690697416e-10
17700,-2.147794410765759e-12,-2.970379913177399e-10
17710,-1.817704899973244e-12,-2.9885569621771315e-10
17720,-2.2320658927563845e-12,-3.0108776211046954e-10
17730,-5.923603481874191e-13,-3.0168012245865696e-10
17740,-1.1230451450073747e-12,-3.028031676036643e-10
17750,-1.1541378329056732e-12,-3.0395730543657e-10
17760,-8.325313887087459e-13,-3.0478983682527874e-10
17770,-1.154450098315692e-12,-3.0594428692359444e-10
17780,-1.5020467110851051e-12,-3.0744633363467953e-10
17790,-2.0345873418277183e-12,-3.0948092097650725e-10
17800,-1.2962469647349448e-12,-3.107771679412422e-10
17810,1.813981215763792e-13,-3.1059576981966586e-10
17820,-7.511896168133966e-13,-3.1134695943647925e-10
17830,-1.3426703073589674e-12,-3.1268962974383823e-10
17840,-1.902061234438709e-12,-3.145916909782769e-10
17850,-1.4368753647434275e-12,-3.1602856634302033e-10
17860,-1.3948535206107742e-12,-3.174234198636311e-10
17870,-7.301714054236411e-13,-3.1815359126905476e-10
17880,1.2571843337398992e-12,-3.1689640693531485e-10
17890,1.1756560954705888e-12,-3.157207508398443e-10
17900,1.4872775206744564e-12,-3.1423347331916985e-10
17910,1.2163062648623258e-12,-3.130171670543075e-10
17920,2.438341591420864e-13,-3.1277333289516543e-10
17930,9.195458185031654e-13,-3.118537870766623e-10
17940,1.9234159329327994e-12,-3.099303711437295e-10
17950,2.064808165828026e-12,-3.0786556297790145e-10
17960,2.3030216550124764e-12,-3.05562541322889e-10
17970,1.7033764851027455e-12,-3.0385916483778624e-10
17980,2.0506538589729053e-12,-3.018085109788133e-10
17990,1.2650542693964836e-12,-3.0054345670941683e-10
18000,8.340549922131451e-13,-2.997094017172037e-10
18010,1.0811482792901514e-12,-2.9862825343791353e-10
18020,3.3796830826253897e-13,-2.98290285129651e-10
18030,1.0267606998561808e-12,-2.972635244297948e-10
18040,1.3037022974172882e-12,-2.959598221323775e-10
18050,1.2233279694102087e-12,-2.9473649416296726e-10
18060,9.19357406092215e-13,-2.9381713675687504e-10
18070,6.66997481654821e-13,-2.9315013927522023e-10
18080,9.33848031402652e-13,-2.922162912438176e-10
18090,5.623121022645402e-13,-2.9165397914155306e-10
18100,3.601276259952332e-13,-2.912938515155578e-10
18110,6.683388047486125e-13,-2.906255127108092e-10
18120,2.439072184164428e-13,-2.9038160549239275e-10
18130,-5.655440184229377e-13,-2.909471495108157e-10
18140,4.1817528399702617e-13,-2.905289742268187e-10
18150,9.733853528192857e-13,-2.895555888739994e-10
18160,9.519145821223104e-13,-2.886036742918771e-10
18170,4.774821932359735e-13,-2.881261920986411e-10
18180,-9.40719992126018e-13,-2.8906691209076714e-10
18190,-1.0590588730477908e-12,-2.901259709638149e-10
18200,-4.563746157652905e-13,-2.905823455795802e-10
18210,-1.1593298516388047e-12,-2.91741675431219e-10
18220,-2.1616123282038578e-12,-2.9390328775942287e-10
18230,-1.6605848953648914e-12,-2.9556387265478777e-10
18240,-1.3114194696634531e-12,-2.9687529212445125e-10
18250,-9.53869214842986e-13,-2.9782916133929426e-10
18260,6.911715175442914e-13,-2.9713798982175e-10
18270,1.0693736011155389e-12,-2.960686162206344e-10
18280,1.037478265874131e-14,-2.9605824143797566e-10
18290,3.3008584410182084e-13,-2.9572815559387383e-10
18300,2.9128683964172667e-13,-2.954368687542321e-10
18310,4.941152624087525e-13,-2.9494275349182334e-10
18320,-2.608823300500032e-13,-2.9520363582187335e-10
18330,4.677696095662451e-13,-2.947358662123071e-10
18340,6.117703391004409e-13,-2.9412409587320665e-10
18350,6.476871269500621e-13,-2.934764087462566e-10
18360,4.306629064698327e-13,-2.9304574583978675e-10
18370,4.596221292120255e-13,-2.925861237105747e-10
18380,2.262901877393165e-13,-2.923598335228354e-10
18390,8.111684592870289e-13,-2.9154866506354835e-10
18400,6.17413525982661e-13,-2.909312515375657e-10
18410,4.834642637616108e-13,-2.904477872738041e-10
18420,9.487704931942383e-13,-2.8949901678060986e-10
18430,9.741572883441217e-13,-2.885248594922657e-10
18440,1.011444224234756e-12,-2.8751341526803096e-10
18450,8.391273176562008e-13,-2.8667428795037474e-10
18460,8.409224238987419e-13,-2.85833365526476e-10
18470,8.758769691734527e-13,-2.8495748855730256e-10
18480,6.55486704629144e-13,-2.8430200185267344e-10
18490,1.2831025740762656e-12,-2.8301889927859716e-10
18500,1.0674938062017284e-12,-2.8195140547239545e-10
18510,1.586085271729169e-12,-2.803653202006663e-10
18520,3.8796739870288207e-13,-2.799773528019634e-10
18530,1.5509290100273982e-12,-2.78426423791936e-10
18540,-1.1831077975115074e-12,-2.796095315894475e-10
18550,-1.915591299724096e-12,-2.815251228891716e-10
18560,-2.319080896758879e-12,-2.838442037859305e-10
18570,-2.723893740593612e-12,-2.8656809752652414e-10
18580,-2.6120990105693705e-12,-2.891801965370935e-10
18590,-2.6278754336374237e-12,-2.918080719707309e-10
18600,-2.1395144531777207e-12,-2.9394758642390865e-10
18610,-2.5842888782568914e-12,-2.9653187530216555e-10
18620,-1.6893288078679111e-12,-2.9822120411003345e-10
18630,-2.8976361486886626e-12,-3.0111884025872213e-10
18640,-2.83610306500213e-12,-3.0395494332372425e-10
18650,-3.006763906889301e-12,-3.0696170723061354e-10
18660,-2.5247554593593443e-12,-3.094864626899729e-10
18670,-3.2584462084776787e-12,-3.1274490889845056e-10
18680,-3.273259147045706e-12,-3.1601816804549627e-10
18690,-3.4714574097513527e-12,-3.194896254552476e-10
18700,-3.111867756856304e-12,-3.2260149321210395e-10
18710,-2.84864598944982e-12,-3.254501392015538e-10
18720,-2.163552236280029e-12,-3.276136914378338e-10
18730,-2.13570816842371e-12,-3.297493996062575e-10
18740,-1.6999525679670474e-12,-3.3144935217422457e-10
18750,-2.627059738510009e-12,-3.340764119127346e-10
18760,-2.0985275870819953e-12,-3.3617493949981657e-10
18770,-1.2761568357793111e-12,-3.374510963355959e-10
18780,-2.1070659051082788e-12,-3.3955816224070416e-10
18790,-2.5142320537334767e-12,-3.4207239429443764e-10
18800,-2.3414458684468417e-12,-3.4441384016288447e-10
18810,-1.8754663598911178e-12,-3.462893065227756e-10
18820,-1.422636762110743e-12,-3.4771194328488635e-10
18830,-1.2901803696916717e-12,-3.49002123654578e-10
18840,1.5832161899283888e-12,-3.4741890746464963e-10
18850,-2.5955759793799462e-14,-3.4744486322444343e-10
18860,-2.2276770152791193e-13,-3.4766763092597135e-10
18870,9.248414191974303e-13,-3.467427895067739e-10
18880,-1.9633806137243776e-13,-3.469391275681464e-10
18890,9.441645374267338e-13,-3.4599496303071964e-10
18900,8.805996796546198e-13,-3.4511436335106504e-10
18910,1.4125575834479586e-12,-3.437018057676171e-10
18920,-4.911260790781765e-13,-3.4419293184669525e-10
18930,-3.5901329217844517e-13,-3.445519451388737e-10
18940,-1.7170057188023468e-12,-3.4626895085767603e-10
18950,4.782908120479341e-13,-3.457906600456281e-10
18960,-6.468752054412732e-13,-3.464375352510694e-10
18970,1.4959914374260695e-12,-3.4494154381364335e-10
18980,-1.5430542943784087e-12,-3.464845981080218e-10
18990,-2.9001719845763238e-12,-3.493847700925981e-10
19000,2.042722584056551e-12,-3.4734204750854155e-10
19010,2.435907843611609e-12,-3.4490613966492994e-10
19020,3.1006597014507404e-12,-3.418054799634792e-10
19030,3.2408716114171118e-12,-3.385646083520621e-10
19040,-3.048992405689931e-12,-3.4161360075775207e-10
19050,-2.6176434241651297e-12,-3.442312441819172e-10
19060,-1.4588406503137697e-12,-3.4569008483223096e-10
19070,-1.6586907197091027e-12,-3.4734877555194006e-10
19080,-6.346537206295863e-14,-3.4741224092400303e-10
19090,-1.047369308394912e-12,-3.484596102323979e-10
19100,7.043492451412106e-13,-3.477552609872567e-10
19110,-3.8049065584730527e-13,-3.48135751643104e-10
19120,-1.1083366671858996e-12,-3.4924408831028993e-10
19130,1.6388541651897737e-12,-3.476052341451002e-10
19140,-6.31132503627084e-13,-3.4823636664872727e-10
19150,-8.679267897075866e-13,-3.4910429343843486e-10
19160,-9.95706221131312e-14,-3.4920386406054797e-10
19170,1.7400703578279055e-12,-3.4746379370272004e-10
19180,1.1257366977787334e-12,-3.463380570049413e-10
19190,-1.5165039149296654e-12,-3.4785456091987095e-10
19200,-5.835582502639244e-13,-3.4843811917013486e-10
19210,1.7906417516893326e-12,-3.4664747741844554e-10
19220,-1.9052467824110682e-13,-3.4683800209668665e-10
19230,-1.526727420343432e-12,-3.483647295170301e-10
19240,1.201003467805642e-12,-3.4716372604922444e-10
19250,1.7549787419348785e-12,-3.4540874730728956e-10
19260,2.2697259705012045e-12,-3.431390213367884e-10
19270,1.2977502276671953e-12,-3.418412711091212e-10
19280,1.2447490562937424e-12,-3.4059652205282746e-10
19290,5.422880206134505e-13,-3.40054234032214e-10
19300,-2.1223890776329354e-12,-3.4217662310984697e-10
19310,-1.940960766544848e-12,-3.441175838763918e-10
19320,-1.559688065893142e-12,-3.4567727194228494e-10
19330,-1.8511638120685616e-12,-3.475284357543535e-10
19340,-1.5261897585660779e-12,-3.490546255129196e-10
19350,-1.4622520977398992e-12,-3.505168776106595e-10
19360,-7.018855516174347e-13,-3.512187631622769e-10
19370,-1.8319099600461192e-13,-3.514019541582815e-10
19380,-1.2973020682984718e-12,-3.5269925622658e-10
19390,-1.5916314802480977e-12,-3.542908877068281e-10
19400,-1.0164771844067423e-12,-3.5530736489123483e-10
19410,-1.3758417713691167e-12,-3.5668320666260394e-10
19420,-2.0604995738679994e-12,-3.587437062364719e-10
19430,-1.5431814150313614e-12,-3.602868876515033e-10
19440,-2.2444998221658622e-12,-3.6253138747366915e-10
19450,-1.107951128125141e-12,-3.636393386017943e-10
19460,-1.5116891642141154e-12,-3.651510277660084e-10
19470,-3.6147076272089394e-13,-3.655124985287293e-10
19480,9.364490865086324e-14,-3.654188536200784e-10
19490,1.3950456812094232e-12,-3.64023807938869e-10
19500,-1.1739120383776717e-12,-3.6519771997724666e-10
19510,-1.0274891187025316e-12,-3.662252090959492e-10
19520,-1.4019913588954102e-12,-3.676272004548446e-10
19530,-2.154103260721241e-13,-3.678426107809167e-10
19540,-1.5159610257448054e-12,-3.693585718066615e-10
19550,-3.394378273259845e-13,-3.6969800963398747e-10
19560,-9.30421566264986e-13,-3.7062843120025244e-10
19570,-8.18414662162766e-13,-3.714468458624152e-10
19580,1.532450462045634e-13,-3.712936008162106e-10
19590,1.062489904795624e-12,-3.70231110911415e-10
19600,-3.8006613501958696e-13,-3.706111770464346e-10
19610,-1.1462348513545083e-12,-3.717574118977891e-10
19620,-1.0545511122018751e-12,-3.72811963009991e-10
19630,1.1045331117531435e-12,-3.7170742989823784e-10
19640,9.181110683330755e-13,-3.707893188299048e-10
19650,-2.92563378351814e-13,-3.710818822082566e-10
19660,8.373674564089163e-13,-3.702445147518477e-10
19670,6.189457866277686e-13,-3.696255689652199e-10
19680,2.321167815254671e-13,-3.6939345218369443e-10
19690,7.677866467967458e-14,-3.6931667351901474e-10
19700,8.532200075755569e-14,-3.692313515182572e-10
19710,2.999940780271119e-13,-3.689313574402301e-10
19720,3.8960647072811077e-13,-3.68541750969502e-10
19730,2.5678142326406143e-13,-3.6828496954623793e-10
19740,-7.393450299502244e-14,-3.6835890404923296e-10
19750,2.1782616635916617e-15,-3.6835672578756936e-10
19760,5.407721904518511e-13,-3.678159535971175e-10
19770,6.865845638141023e-13,-3.671293690333034e-10
19780,-2.9970178055545237e-13,-3.6742907081385885e-10
19790,-4.1778184049626816e-13,-3.678468526543551e-10
19800,-4.840834590659284e-13,-3.6833093611342107e-10
19810,3.6553424435780517e-13,-3.6796540186906325e-10
19820,2.3038235254826025e-13,-3.67735019516515e-10
19830,1.0757196638217856e-13,-3.6762744755013284e-10
19840,4.300020578185813e-13,-3.6719744549231425e-10
19850,5.3471343977683e-13,-3.666627320525374e-10
19860,5.943314896489333e-13,-3.6606840056288846e-10
19870,-7.843376462757804e-13,-3.6685273820916425e-10
19880,3.931139241094908e-14,-3.668134268167533e-10
19890,-3.6080242122846396e-14,-3.668495070588761e-10
19900,-1.9679559081116586e-13,-3.670463026496873e-10
19910,-2.126103936031135e-13,-3.672589130432904e-10
19920,-4.026618787510929e-13,-3.676615749220415e-10
19930,5.179260802678574e-14,-3.6760978231401474e-10
19940,3.3027259042602e-13,-3.6727950972358874e-10
19950,-1.5837950144760958e-13,-3.6743788922503634e-10
19960,4.618535925081091e-13,-3.6697603563252824e-10
19970,7.079469699744433e-13,-3.662680886625538e-10
19980,4.064450410368596e-13,-3.658616436215169e-10
19990,-4.2709195965525234e-13,-3.6628873558117217e-10
20000,8.108886206245894e-13,-3.654778469605476e-10
20010,1.6971599177567194e-13,-3.653081309687719e-10
20020,1.1569168993497972e-12,-3.641512140694221e-10
20030,-1.4688261557087445e-12,-3.6562004022513085e-10
20040,-1.5488406840676592e-12,-3.6716888090919853e-10
20050,9.703390984573816e-13,-3.6619854181074116e-10
20060,3.364106348194062e-13,-3.6586213117592176e-10
20070,-2.369217528853809e-13,-3.6609905292880715e-10
20080,2.2266875197693176e-13,-3.6587638417683024e-10
20090,1.1216306441904594e-13,-3.6576422111241117e-10
20100,1.6870556687255026e-13,-3.6559551554553863e-10
20110,-1.1608729257269562e-14,-3.6560712427479587e-10
20120,-4.892541011407945e-13,-3.6609637837593665e-10
20130,4.006319781817943e-14,-3.6605631517811846e-10
20140,5.31929093105109e-13,-3.6552438608501336e-10
20150,-4.21050365073767e-13,-3.659454364500871e-10
20160,-2.250027042887677e-13,-3.661704391543759e-10
20170,4.848389595804405e-13,-3.6568560019479545e-10
20180,-3.6258769068024687e-13,-3.660481878854757e-10
20190,5.370299229330833e-13,-3.6551115796254265e-10
20200,-8.45735780598057e-13,-3.663568937431407e-10
20210,-2.4746001590022915e-13,-3.6660435375904097e-10
20220,-1.7720176456163173e-13,-3.667815555236026e-10
20230,3.68528613861109e-13,-3.6641302690974146e-10
20240,5.0864777608068686e-14,-3.663621621321334e-10
20250,-3.425159349447201e-13,-3.667046780670781e-10
20260,-6.873811625828575e-13,-3.6739205922966095e-10
20270,-2.138087028086822e-13,-3.6760586793246965e-10
20280,-8.38583870508606e-13,-3.684444518029783e-10
20290,3.503074989023068e-14,-3.6840942105308806e-10
20300,-1.3083190335996946e-12,-3.6971774008668776e-10
20310,1.2708146267178214e-12,-3.684469254599699e-10
20320,-1.6499998805041604e-13,-3.6861192544802033e-10
20330,-1.6492679443106386e-13,-3.687768522424514e-10
20340,-2.0354316635043844e-12,-3.708122839059558e-10
20350,3.8978774984798104e-13,-3.7042249615610784e-10
20360,-1.7686296332506426e-12,-3.721911257893585e-10
20370,1.9435255593014092e-13,-3.7199677323342833e-10
20380,-9.318420657311654e-13,-3.729286152991595e-10
20390,1.1062381417473015e-12,-3.718223771574122e-10
20400,-7.162571250213929e-13,-3.725386342824336e-10
20410,1.2861028717001239e-12,-3.7125253141073346e-10
20420,2.1991168189379378e-13,-3.7103261972883965e-10
20430,8.75842751091864e-13,-3.701567769777478e-10
20440,-4.531615679465154e-13,-3.706099385456943e-10
20450,6.352161909522899e-13,-3.69974722354742e-10
20460,-7.108794567747345e-13,-3.7068560181151673e-10
20470,9.770454790306209e-13,-3.697085563324861e-10
20480,-1.000208835526876e-12,-3.70708765168013e-10
20490,6.754491964541453e-13,-3.7003331597155883e-10
20500,-3.9124463833358723e-13,-3.704245606098924e-10
20510,4.632412554694366e-13,-3.69961319354423e-10
20520,1.5004304518214873e-13,-3.6981127630924083e-10
20530,6.122753437600309e-13,-3.691990009654808e-10
20540,-1.0550653577882223e-12,-3.70254066323269e-10
20550,-9.709495594791424e-13,-3.7122501588274817e-10
20560,-1.2293274420644231e-12,-3.724543433248126e-10
